X_54N,Y_54N,depth_m,M1_01,date,time,ID,lat10,lon10
192878,4021172,-29960,0.5,20210601,17325689,L_27932,36.286666670000000,137.580555599999000
-16043,3768726,-38180,0.0,20210602,42070,L_27933,33.932499999999900,135.419722199999000
130918,3895745,-34400,0.0,20210602,552010,L_27934,35.136944440000000,136.949722199999000
-135412,3806057,-27660,-0.1,20210602,2113858,L_27935,34.201666670000000,134.109166700000000
190405,4018390,-24170,0.1,20210602,2353956,L_27936,36.260833329999900,137.554166699999000
389303,4079014,-27770,0.1,20210602,4394838,L_27937,36.850555559999900,139.758333300000000
388958,4079172,-30070,0.9,20210602,4402279,L_27938,36.851944439999900,139.754444400000000
-138314,3808861,-25150,-0.3,20210602,4403810,L_27939,34.225000000000000,134.075833299999000
-138431,3809800,-24550,-0.2,20210602,4421388,L_27940,34.233333330000000,134.073888899999000
-268219,3730967,-26440,-0.1,20210602,14465390,L_27941,33.442500000000000,132.746111100000000
-266105,3731949,-28780,-0.1,20210602,14470297,L_27942,33.452777779999900,132.767777800000000
389786,4079994,-28230,0.6,20210602,21152565,L_27943,36.859444439999900,139.763611099999000
389537,4079874,-26320,0.6,20210602,21153015,L_27944,36.858333330000000,139.760833300000000
391840,4077871,-27880,0.5,20210602,21153914,L_27945,36.840555559999900,139.786944400000000
191629,4021186,-24290,0.1,20210602,22414711,L_27946,36.286388889999900,137.566666700000000
-10889,3760030,-29470,-0.3,20210603,7382710,L_27947,33.856944439999900,135.480277800000000
-203569,3929735,-28250,1.1,20210603,14410878,L_27948,35.263333330000000,133.272777800000000
-203972,3929145,-29590,0.9,20210603,14413392,L_27949,35.257777779999900,133.268888900000000
-202950,3930153,-29200,0.1,20210603,15175065,L_27950,35.267499999999900,133.279166699999000
-204003,3931355,-30840,0.1,20210603,15175688,L_27951,35.277500000000000,133.266666700000000
-204206,3932335,-29130,0.4,20210603,15181299,L_27952,35.286111110000000,133.263611099999000
-204095,3930834,-30610,0.4,20210603,15182412,L_27953,35.272777779999900,133.266111099999000
-203509,3931472,-29100,0.4,20210603,15195626,L_27954,35.278888889999900,133.271944399999000
-203981,3930980,-30160,0.7,20210603,15202342,L_27955,35.274166670000000,133.267222199999000
-204080,3933289,-31070,0.1,20210603,15223027,L_27956,35.294722219999900,133.264166700000000
-203867,3931780,-30990,0.6,20210603,15225345,L_27957,35.281388890000000,133.267777800000000
190324,4020337,-29400,0.2,20210603,19121511,L_27958,36.278333330000000,137.552500000000000
-290116,3751209,-35290,-0.5,20210604,11580660,L_27959,33.607222219999900,132.495277799999000
-259618,3744689,-26440,0.6,20210604,15410824,L_27960,33.571111109999900,132.826111099999000
191459,4058295,-25530,0.4,20210604,16092873,L_27961,36.620277780000000,137.550000000000000
193747,4054077,-21220,1.0,20210604,16093434,L_27962,36.583055559999900,137.577222199999000
-329029,3703729,-360,0.6,20210604,18313353,L_27963,33.154722219999900,132.124166699999000
-323685,3700594,-30750,0.5,20210604,21215022,L_27964,33.130833330000000,132.183611100000000
-326408,3704036,-30690,0.4,20210604,22031129,L_27965,33.159444440000000,132.151666699999000
-321958,3697145,-31970,0.1,20210604,23043200,L_27966,33.101388890000000,132.205000000000000
-319787,3701106,-30520,-0.2,20210604,23325891,L_27967,33.138333330000000,132.224444400000000
-326078,3714355,-38850,0.3,20210604,23401125,L_27968,33.251666669999900,132.145833299999000
-319449,3700766,-41720,0.0,20210604,23515595,L_27969,33.135555560000000,132.228333300000000
-314785,3702305,-29880,0.1,20210605,525859,L_27970,33.152777780000000,132.276388900000000
-319925,3701336,-31530,0.1,20210605,1051410,L_27971,33.140277779999900,132.222777799999000
-316583,3702737,-30580,0.0,20210605,1074119,L_27972,33.155277779999900,132.256944400000000
-333307,3719215,-44720,0.0,20210605,1302627,L_27973,33.289444439999900,132.064722200000000
-324230,3713294,-30770,0.2,20210605,1372124,L_27974,33.243611110000000,132.166388899999000
-322061,3728910,-38610,-0.1,20210605,4142294,L_27975,33.384444440000000,132.175277800000000
192416,4021528,-30450,0.5,20210605,4303905,L_27976,36.289722220000000,137.575277800000000
-328099,3697105,-34810,0.4,20210605,8043440,L_27977,33.096388890000000,132.139999999999000
-251124,3752355,-30220,-0.2,20210605,8391505,L_27978,33.645555559999900,132.910277799999000
-339119,3700762,-40030,0.5,20210605,9571070,L_27979,33.120555560000000,132.020000000000000
-323606,3715391,-34220,0.3,20210605,10362105,L_27980,33.262777780000000,132.171111099999000
-325401,3708158,-31000,0.4,20210605,11012187,L_27981,33.196944440000000,132.158611100000000
-263947,3752440,-33080,-0.3,20210605,13272117,L_27982,33.637222219999900,132.773333299999000
-321714,3705289,-34710,0.0,20210605,16102205,L_27983,33.174166669999900,132.200277800000000
-316214,3703080,-30680,0.0,20210605,16122173,L_27984,33.158611110000000,132.260555600000000
-274063,3736478,-31990,-0.3,20210605,16433067,L_27985,33.487499999999900,132.679166699999000
-316099,3702571,-31680,0.5,20210605,16473441,L_27986,33.154166670000000,132.262222199999000
-314273,3712139,-34980,0.3,20210605,16584289,L_27987,33.240833330000000,132.273055599999000
-315446,3702859,-30280,0.2,20210605,17103165,L_27988,33.157222220000000,132.268888900000000
-316706,3701283,-31480,0.2,20210605,17104543,L_27989,33.142222220000000,132.256944400000000
-315901,3703053,-31280,0.3,20210605,17110533,L_27990,33.158611110000000,132.263888900000000
-315706,3700389,-360,0.5,20210605,17171389,L_27991,33.134999999999900,132.268333299999000
-316201,3704792,-33770,0.5,20210605,18525592,L_27992,33.173888890000000,132.259166700000000
-313318,3706357,-34330,0.0,20210605,19043446,L_27993,33.189999999999900,132.288333300000000
-308753,3705508,-34070,0.2,20210605,19090626,L_27994,33.185833330000000,132.337500000000000
-311993,3702476,-37600,0.2,20210605,20305457,L_27995,33.156388890000000,132.305833299999000
-308330,3707435,-36080,0.0,20210605,20320983,L_27996,33.203333330000000,132.340277799999000
-314366,3712272,-37550,0.3,20210605,20353716,L_27997,33.241944439999900,132.271944399999000
-318035,3720278,-33690,0.4,20210605,22290076,L_27998,33.310555559999900,132.225833300000000
-303309,3713029,-29950,0.2,20210605,22403776,L_27999,33.256944439999900,132.388611099999000
-309656,3707546,-36380,0.1,20210606,304335,L_28000,33.203333330000000,132.326111099999000
-1114,3773029,-34920,0.0,20210606,481535,L_28001,33.978333329999900,135.578055599999000
183801,3900473,-37440,-0.5,20210606,20033709,L_28002,35.197499999999900,137.527222200000000
183052,3902227,-39300,-0.2,20210606,20041810,L_28003,35.213055560000000,137.518333299999000
184646,3900721,-38690,0.0,20210606,20081555,L_28004,35.200000000000000,137.536388899999000
183076,3902905,-35900,-0.2,20210606,20170805,L_28005,35.219166670000000,137.518333299999000
183561,3903012,-38240,-0.3,20210606,20313005,L_28006,35.220277780000000,137.523611100000000
183561,3903012,-38240,-0.3,20210606,20315180,L_28007,35.220277780000000,137.523611100000000
181322,3899850,-35800,-0.1,20210606,20321803,L_28008,35.191111110000000,137.500277799999000
182685,3899000,-30100,0.1,20210606,20323415,L_28009,35.183888889999900,137.515555599999000
185066,3902589,-35900,0.0,20210606,20323797,L_28010,35.216944439999900,137.540277800000000
185319,3900420,-33640,-0.4,20210606,21520070,L_28011,35.197499999999900,137.543888900000000
157910,3884467,-33050,-0.3,20210607,6020935,L_28012,35.045000000000000,137.250000000000000
-269741,3737686,-29250,-0.6,20210607,10224955,L_28013,33.501388890000000,132.724166700000000
-156860,3781031,-32430,0.0,20210607,14454755,L_28014,33.964444440000000,133.896944399999000
-257057,3747752,-24560,-0.8,20210607,16133615,L_28015,33.600277779999900,132.850833300000000
-156446,3794752,-31970,-0.3,20210608,2122960,L_28016,34.087499999999900,133.891111099999000
-158853,3791351,-29670,0.0,20210608,2145261,L_28017,34.055555560000000,133.867777799999000
454223,4218981,-24740,0.2,20210608,2184416,L_28018,38.117500000000000,140.477777800000000
-523380,3458770,-23690,1.1,20210609,4392690,L_28019,30.819444440000000,130.329722199999000
333519,3873855,-30930,0.5,20210609,10142869,L_28020,34.993611110000000,139.175833299999000
-153634,3779814,-35030,0.0,20210609,14014395,L_28021,33.955555560000000,133.932500000000000
81934,3827047,-33790,-0.2,20210609,14152000,L_28022,34.500277779999900,136.447777800000000
190279,4014165,-24660,-0.3,20210609,22365887,L_28023,36.222777780000000,137.554444399999000
191359,4017800,-23310,0.2,20210609,22372871,L_28024,36.255833330000000,137.564999999999000
217931,4079449,-39030,0.4,20210610,1072600,L_28025,36.818888889999900,137.837777799999000
441253,4175914,-33680,0.4,20210610,2470932,L_28026,37.728611110000000,140.333333299999000
-219357,3788451,-32090,-0.2,20210610,6551595,L_28027,33.990000000000000,133.220277799999000
-217567,3785423,-28890,-0.1,20210610,6570276,L_28028,33.964166669999900,133.241944399999000
-219279,3784715,-28990,-0.2,20210610,6573287,L_28029,33.956666669999900,133.224166700000000
392289,4143733,-22630,0.3,20210610,10514145,L_28030,37.434166670000000,139.782499999999000
392865,4142647,-25120,0.5,20210610,10524506,L_28031,37.424444440000000,139.789166700000000
158387,3883647,-33700,-0.2,20210610,11204499,L_28032,35.037777779999900,137.255555600000000
-258112,3748240,-37270,-0.5,20210610,11551837,L_28033,33.603888890000000,132.839166699999000
-47228,3760911,-28300,0.1,20210610,22273461,L_28034,33.846666669999900,135.088888900000000
-48267,3762148,-29700,0.4,20210610,22332333,L_28035,33.857222219999900,135.076944400000000
-47256,3761315,-27360,-0.2,20210610,22500484,L_28036,33.850277779999900,135.088333299999000
486561,4707712,-12050,0.3,20210611,4574908,L_28037,42.521666670000000,140.836388900000000
-45914,3761300,-28460,-0.1,20210611,6032577,L_28038,33.850833330000000,135.102777800000000
227039,3925748,-47490,-0.6,20210611,7393431,L_28039,35.437777779999900,137.993055599999000
318267,3906265,-21790,0.4,20210611,15451556,L_28040,35.283055560000000,139.001666699999000
318626,3907799,-21000,0.4,20210611,15463860,L_28041,35.296944439999900,139.005277799999000
-51502,3760725,-31800,0.0,20210611,21560805,L_28042,33.842777779999900,135.043055600000000
-2169,3757987,-32090,-0.8,20210611,22520097,L_28043,33.842777779999900,135.575277800000000
-2856,3763530,-31390,-0.8,20210611,22524288,L_28044,33.892222220000000,135.564722200000000
-5791,3761242,-34690,-0.7,20210611,22531140,L_28045,33.870277780000000,135.534444400000000
-5791,3761242,-34690,-0.4,20210611,22531560,L_28046,33.870277780000000,135.534444400000000
-2545,3760141,-30790,-0.7,20210611,22544591,L_28047,33.861944440000000,135.569999999999000
-5791,3761242,-34690,-0.7,20210611,22553275,L_28048,33.870277780000000,135.534444400000000
-8898,3761532,-31710,-0.4,20210611,22554076,L_28049,33.871388889999900,135.500833300000000
-3881,3765596,-30390,-0.4,20210611,22554508,L_28050,33.910277780000000,135.552500000000000
-6894,3759909,-31990,-0.4,20210611,22573880,L_28051,33.857777779999900,135.523333299999000
-5791,3761242,-34690,-0.6,20210611,22584425,L_28052,33.870277780000000,135.534444400000000
-6528,3759023,-33210,-0.3,20210611,22584755,L_28053,33.850000000000000,135.527777799999000
-3483,3759015,-29100,-0.6,20210611,22592934,L_28054,33.851388890000000,135.560555599999000
-4004,3760374,-35790,-0.4,20210611,22593241,L_28055,33.863333330000000,135.554166699999000
-6938,3754249,-33690,-0.8,20210611,23061930,L_28056,33.806944440000000,135.526111100000000
-217593,3785083,-28490,-0.2,20210611,23062182,L_28057,33.961111109999900,133.241944399999000
-222410,3787130,-28290,-0.3,20210611,23071450,L_28058,33.976111109999900,133.188611100000000
-221198,3786042,-29390,-0.2,20210611,23072450,L_28059,33.967222219999900,133.202499999999000
-220272,3791039,-32790,-0.4,20210611,23073550,L_28060,34.012500000000000,133.208333299999000
-4926,3760515,-34290,-0.3,20210611,23074999,L_28061,33.864166670000000,135.544166700000000
-3388,3762754,-30710,-0.6,20210611,23080246,L_28062,33.884999999999900,135.559444399999000
-217747,3785779,-28990,-0.4,20210611,23085838,L_28063,33.967222219999900,133.239722199999000
-219357,3788451,-32090,-0.1,20210611,23094525,L_28064,33.990000000000000,133.220277799999000
-219911,3785602,-29090,-0.2,20210611,23101196,L_28065,33.964166669999900,133.216666699999000
-217570,3794221,-33490,-0.3,20210611,23101635,L_28066,34.042777780000000,133.234722199999000
-5480,3758843,-31110,-0.5,20210611,23112363,L_28067,33.848888889999900,135.539166700000000
-6034,3759584,-29680,-0.6,20210611,23114656,L_28068,33.855277780000000,135.532777799999000
-5376,3759333,-35390,-0.1,20210611,23115041,L_28069,33.853333329999900,135.539999999999000
-3791,3759527,-32190,-0.2,20210611,23115408,L_28070,33.855833330000000,135.556944399999000
-6528,3759023,-33210,-0.5,20210611,23122210,L_28071,33.850000000000000,135.527777799999000
-8427,3756340,-38290,-0.8,20210611,23141555,L_28072,33.825000000000000,135.508888899999000
-5620,3760088,-34690,-0.7,20210611,23163348,L_28073,33.859999999999900,135.536944400000000
-217145,3788251,-33100,-0.6,20210611,23165655,L_28074,33.989722219999900,133.244166699999000
-218097,3784593,-28800,-0.3,20210611,23181856,L_28075,33.956388889999900,133.236944399999000
-214571,3785320,-29900,-0.3,20210611,23202645,L_28076,33.965277780000000,133.274166699999000
-47604,3762450,-29300,0.0,20210612,121743,L_28077,33.860277779999900,135.083888900000000
-47449,3760211,-28160,-0.1,20210612,1553355,L_28078,33.840277780000000,135.086944399999000
-177554,3784668,-32990,-0.7,20210612,2592314,L_28079,33.983888890000000,133.671944400000000
73125,3827974,-29580,-0.1,20210612,3314151,L_28080,34.505000000000000,136.351666700000000
92792,3849920,-34970,0.2,20210612,3314587,L_28081,34.710277779999900,136.554722199999000
-255873,3751859,-29740,-0.8,20210612,3461839,L_28082,33.637777780000000,132.860000000000000
-12698,3766193,-31690,-0.4,20210612,4590199,L_28083,33.911388889999900,135.457222199999000
-168346,3783204,-33700,-0.5,20210613,220827,L_28084,33.976666670000000,133.771944399999000
-255458,3750519,-24330,-0.5,20210613,1351113,L_28085,33.626111109999900,132.865555599999000
816572,4895971,-26480,0.9,20210613,1405524,L_28086,44.148333330000000,144.958333299999000
-293134,3756286,-33490,-0.7,20210613,3093147,L_28087,33.650277780000000,132.458611100000000
-271223,3736436,-31070,-0.6,20210613,4224690,L_28088,33.489166670000000,132.709444399999000
191471,4021654,-24190,0.2,20210613,10550165,L_28089,36.290555560000000,137.564722200000000
170176,3888798,-30390,-0.7,20210613,14332801,L_28090,35.088055560000000,137.382499999999000
192428,4019058,-22900,0.0,20210613,15030074,L_28091,36.267499999999900,137.576388900000000
192354,4019092,-24250,0.0,20210613,17140062,L_28092,36.267777780000000,137.575555600000000
-260076,3729697,-25420,-0.5,20210613,21174604,L_28093,33.436944439999900,132.833888900000000
-267878,3728699,-31480,-0.1,20210613,21262690,L_28094,33.422499999999900,132.751666699999000
-268164,3731647,-26970,-0.6,20210613,21272420,L_28095,33.448611110000000,132.746111100000000
-267311,3731548,-27780,-0.3,20210613,21301695,L_28096,33.448333329999900,132.755277799999000
-268909,3734072,-25460,-0.3,20210613,21302866,L_28097,33.469722220000000,132.736111099999000
-269829,3732683,-27800,0.1,20210613,21305465,L_28098,33.456666669999900,132.727499999999000
-267251,3731325,-29240,-0.3,20210613,21322945,L_28099,33.446388890000000,132.756111099999000
-267251,3731325,-29240,-0.3,20210613,21332855,L_28100,33.446388890000000,132.756111099999000
-263779,3735623,-25340,-0.2,20210613,21333504,L_28101,33.487222220000000,132.789444400000000
-267251,3731325,-29240,-0.4,20210613,21342715,L_28102,33.446388890000000,132.756111099999000
-266094,3735683,-25120,-0.5,20210613,21344568,L_28103,33.486111110000000,132.764722199999000
-266040,3736363,-25520,-0.5,20210613,21351079,L_28104,33.492222220000000,132.764722199999000
-268552,3729406,-25420,-0.7,20210613,21364126,L_28105,33.428333330000000,132.743888900000000
-267039,3732024,-28620,-0.6,20210613,21365150,L_28106,33.452777779999900,132.757777800000000
-271856,3734402,-26220,-0.5,20210613,21403838,L_28107,33.470555560000000,132.704444400000000
-268860,3736309,-28060,-0.6,20210613,21404767,L_28108,33.489722219999900,132.734722199999000
-262660,3735596,-28030,-0.7,20210613,21513823,L_28109,33.487777780000000,132.801388900000000
-269256,3730396,-27670,-0.7,20210613,22044404,L_28110,33.436666670000000,132.735555599999000
-266574,3723118,-26940,-0.9,20210613,22353654,L_28111,33.373611109999900,132.770277800000000
-262774,3728573,-26130,-0.5,20210613,23151051,L_28112,33.424999999999900,132.806111100000000
-266257,3731028,-31820,-0.9,20210613,23321415,L_28113,33.444444439999900,132.766944400000000
-267711,3732420,-25580,-0.5,20210613,23324842,L_28114,33.455833329999900,132.750277799999000
-266354,3733089,-30080,-0.5,20210613,23331385,L_28115,33.462777780000000,132.764166700000000
-266909,3729400,-34330,-0.5,20210613,23332267,L_28116,33.429444439999900,132.761388899999000
-266354,3733089,-30080,-0.6,20210613,23335365,L_28117,33.462777780000000,132.764166700000000
-268555,3736222,-26780,-0.5,20210613,23452643,L_28118,33.489166670000000,132.738055599999000
190333,4022003,-25600,0.1,20210614,1410579,L_28119,36.293333330000000,137.551944399999000
-264340,3734796,-35760,-0.6,20210614,1451590,L_28120,33.479444440000000,132.784166699999000
-265067,3722376,-26000,-0.5,20210614,1484864,L_28121,33.368055560000000,132.786944400000000
-262553,3726751,-28220,-0.6,20210614,1502077,L_28122,33.408888890000000,132.810000000000000
-265968,3729418,-29190,-0.5,20210614,1503547,L_28123,33.430277779999900,132.771388900000000
-270584,3726519,-27940,-0.8,20210614,1524090,L_28124,33.401111110000000,132.724722200000000
250601,4081978,-41180,0.1,20210614,1524352,L_28125,36.850833330000000,138.202777800000000
-264539,3727375,-29440,-0.5,20210614,1560375,L_28126,33.413055559999900,132.788333300000000
-264539,3727375,-29440,-0.6,20210614,1561035,L_28127,33.413055559999900,132.788333300000000
-264539,3727375,-29440,-0.2,20210614,1562900,L_28128,33.413055559999900,132.788333300000000
-267018,3731306,-26340,-0.1,20210614,1564940,L_28129,33.446388890000000,132.758611099999000
-268494,3729806,-26440,-0.2,20210614,1570679,L_28130,33.431944440000000,132.744166699999000
-268876,3732202,-26260,-0.4,20210614,1591270,L_28131,33.453055560000000,132.738055599999000
-267996,3733750,-26070,-0.5,20210614,1593242,L_28132,33.467500000000000,132.746111100000000
-264515,3726035,-29850,-0.7,20210614,2035300,L_28133,33.401111110000000,132.789722200000000
-258643,3729677,-26840,0.1,20210614,2042939,L_28134,33.437777779999900,132.849166700000000
193967,4018047,-21950,0.0,20210614,6550214,L_28135,36.258888890000000,137.593888899999000
-34413,3904835,-28020,-0.3,20210615,364718,L_28136,35.144444440000000,135.136666700000000
-34012,3904315,-27620,0.5,20210615,365836,L_28137,35.140000000000000,135.141388900000000
165750,3881583,-33290,-0.1,20210615,10114333,L_28138,35.021666670000000,137.336944399999000
-324216,3695560,-37340,0.4,20210615,11541530,L_28139,33.085555560000000,132.182500000000000
-14527,3762919,-32190,-0.2,20210615,12353341,L_28140,33.881111109999900,135.439444400000000
-172062,3783685,-30530,-0.1,20210616,14594884,L_28141,33.978611110000000,133.731666700000000
-176604,3788885,-27820,-0.5,20210616,15265595,L_28142,34.022222220000000,133.678888900000000
209822,4079598,-38570,0.6,20210617,20224802,L_28143,36.817777780000000,137.746944399999000
-272483,3745066,-32430,-0.5,20210618,1465630,L_28144,33.565277780000000,132.688611100000000
-272066,3746028,-33230,-0.4,20210618,1470020,L_28145,33.574166669999900,132.692222200000000
-270154,3738715,-39290,-0.7,20210618,1470620,L_28146,33.510277780000000,132.718888899999000
-269027,3735855,-30450,-0.4,20210618,1471115,L_28147,33.485555560000000,132.733333299999000
-271999,3740078,-35090,-0.3,20210618,1471554,L_28148,33.521111110000000,132.698055600000000
-272655,3741967,-31940,-0.4,20210618,1472465,L_28149,33.537500000000000,132.689444400000000
-277031,3740080,-32430,-0.5,20210618,1483845,L_28150,33.517499999999900,132.644444399999000
-272379,3745711,-33100,-0.4,20210618,1484285,L_28151,33.571111109999900,132.689166699999000
-275959,3740118,-33990,-0.3,20210618,1484580,L_28152,33.518611110000000,132.655833300000000
-275959,3740118,-33990,-0.9,20210618,1492720,L_28153,33.518611110000000,132.655833300000000
-277308,3742126,-30180,-0.5,20210618,1495594,L_28154,33.535555559999900,132.639722199999000
-277497,3741083,-30190,-0.6,20210618,1500727,L_28155,33.526111110000000,132.638611099999000
-272861,3740054,-29680,-0.6,20210618,1501207,L_28156,33.520277780000000,132.688888899999000
-271660,3745248,-37420,-0.7,20210618,1512039,L_28157,33.567500000000000,132.697222199999000
-272533,3741864,-33910,-0.4,20210618,1514120,L_28158,33.536666670000000,132.690833300000000
-270950,3739838,-33420,-0.2,20210618,1514492,L_28159,33.519722219999900,132.709444399999000
-272957,3735953,-32990,-0.5,20210618,1515475,L_28160,33.483611109999900,132.691388899999000
-274574,3742091,-32030,-0.4,20210618,1520428,L_28161,33.537222219999900,132.668888900000000
-273347,3739533,-30060,-0.3,20210618,1524210,L_28162,33.515277779999900,132.684166699999000
-274114,3739066,-30830,-0.6,20210618,1535596,L_28163,33.510555560000000,132.676388900000000
-6394,3768298,-24110,-0.4,20210618,16410345,L_28164,33.933333330000000,135.523888900000000
74385,3827019,-29290,-0.5,20210618,17362814,L_28165,34.496944440000000,136.365833299999000
188878,4019740,-22740,0.2,20210618,20095999,L_28166,36.272500000000000,137.536666700000000
482752,4315778,-19600,0.4,20210618,20145531,L_28167,38.990833330000000,140.800833299999000
75149,3833072,-29120,-0.5,20210618,22180914,L_28168,34.551666670000000,136.371111100000000
190433,4019901,-22250,-0.1,20210618,23372603,L_28169,36.274444440000000,137.553888900000000
190149,4019633,-21980,0.0,20210618,23414406,L_28170,36.271944439999900,137.550833299999000
-320050,3731949,-33750,0.0,20210619,504106,L_28171,33.413055559999900,132.193888899999000
189786,3897704,-28480,-0.5,20210619,2510940,L_28172,35.174444440000000,137.593888899999000
-320769,3735158,-39150,0.0,20210619,4513364,L_28173,33.441111110000000,132.183333299999000
-265907,3735419,-34870,-0.4,20210619,7531064,L_28174,33.483888890000000,132.766944400000000
-266968,3735192,-32420,-0.4,20210619,7532738,L_28175,33.481111110000000,132.755833300000000
-297694,3756885,-39420,0.2,20210619,9152944,L_28176,33.652222219999900,132.409444400000000
-285522,3752262,-29240,0.4,20210619,9401873,L_28177,33.619999999999900,132.543333300000000
-269052,3729353,-25440,-0.1,20210619,11513991,L_28178,33.427500000000000,132.738611100000000
-266045,3733687,-28310,-0.5,20210619,11521790,L_28179,33.468333330000000,132.766944400000000
-265338,3732417,-29000,-0.4,20210619,11523638,L_28180,33.457500000000000,132.775555599999000
-290937,3754827,-36210,0.5,20210619,13275258,L_28181,33.638888889999900,132.483333299999000
-292140,3755394,-33980,0.4,20210619,13282750,L_28182,33.643055560000000,132.469999999999000
-293007,3757179,-40040,0.2,20210619,14393090,L_28183,33.658333329999900,132.459166699999000
192123,3894168,-37300,-0.5,20210619,15104520,L_28184,35.143333329999900,137.620833299999000
-292636,3753816,-32690,0.5,20210619,15264593,L_28185,33.628611110000000,132.466111100000000
-291052,3757515,-32420,0.0,20210619,15274444,L_28186,33.662777779999900,132.479722199999000
-292939,3755491,-37780,0.3,20210619,15322116,L_28187,33.643333329999900,132.461388900000000
-268878,3741289,-29620,-0.3,20210619,16093230,L_28188,33.534166669999900,132.730277800000000
-292027,3752675,-36260,0.0,20210619,16100630,L_28189,33.618888890000000,132.473611099999000
-173813,3774743,-27420,0.0,20210619,16155764,L_28190,33.897500000000000,133.719722200000000
69902,3850499,-32910,-0.3,20210619,17243019,L_28191,34.706111110000000,136.305277799999000
74073,3846318,-31910,-0.1,20210619,17260978,L_28192,34.670277779999900,136.352777800000000
72428,3848279,-36710,-0.3,20210619,17360895,L_28193,34.687222220000000,136.333888900000000
71302,3848764,-33640,0.2,20210619,17362805,L_28194,34.691111110000000,136.321388899999000
68648,3845520,-30040,0.1,20210619,17363706,L_28195,34.660833330000000,136.294166700000000
73594,3850852,-34340,0.0,20210619,17370720,L_28196,34.710833330000000,136.345277799999000
-293887,3752861,-36920,0.1,20210619,17543802,L_28197,33.619166669999900,132.453611099999000
-292407,3752177,-34580,0.1,20210619,17592984,L_28198,33.614166670000000,132.469999999999000
-291537,3755437,-36740,0.5,20210619,18001776,L_28199,33.643888889999900,132.476388899999000
73073,3846766,-32910,-0.2,20210619,18063081,L_28200,34.673888890000000,136.341666699999000
72428,3848279,-36710,-0.4,20210619,18064800,L_28201,34.687222220000000,136.333888900000000
70225,3852493,-31810,-0.3,20210619,18070410,L_28202,34.724166670000000,136.307777799999000
76272,3851934,-37840,0.1,20210619,18073755,L_28203,34.721666669999900,136.373888899999000
72428,3848279,-36710,0.0,20210619,18074825,L_28204,34.687222220000000,136.333888900000000
-285973,3751209,-35590,-0.5,20210619,19142461,L_28205,33.610277779999900,132.539444400000000
-293306,3754837,-37160,-0.1,20210619,19154518,L_28206,33.637222219999900,132.458055599999000
-289628,3749860,-32460,-0.1,20210619,19154984,L_28207,33.595555560000000,132.501666699999000
-289337,3751175,-33560,0.0,20210619,19163585,L_28208,33.607500000000000,132.503611100000000
-290697,3747333,-32320,-0.2,20210619,19190692,L_28209,33.572222220000000,132.492500000000000
69598,3851626,-29380,0.0,20210619,19384964,L_28210,34.716111110000000,136.301388900000000
71384,3850522,-29580,0.2,20210619,19393859,L_28211,34.706944440000000,136.321388899999000
72957,3856352,-30280,0.0,20210619,19402192,L_28212,34.759999999999900,136.335555599999000
-257936,3745862,-30120,-0.9,20210620,1444357,L_28213,33.582777780000000,132.843055600000000
215603,3908209,-34910,-1.0,20210620,2480144,L_28214,35.276666669999900,137.873333300000000
744613,4809421,-21700,0.1,20210620,3472849,L_28215,43.397777779999900,144.020555599999000
744662,4806828,-21580,0.0,20210620,3474566,L_28216,43.374444439999900,144.020000000000000
296245,3919437,-12510,0.1,20210620,4055612,L_28217,35.397500000000000,138.756388899999000
296045,3919534,-11050,0.1,20210620,4060102,L_28218,35.398333330000000,138.754166700000000
296383,3918879,-14380,0.5,20210620,4064488,L_28219,35.392499999999900,138.758055600000000
295715,3919449,-13060,0.5,20210620,4070057,L_28220,35.397500000000000,138.750555600000000
479101,4661712,-23440,1.0,20210620,10552708,L_28221,42.107222219999900,140.747222200000000
479510,4660138,-25550,1.0,20210620,11265580,L_28222,42.093055560000000,140.752222200000000
498921,4505825,-23740,0.3,20210620,13223186,L_28223,40.703333330000000,140.987222199999000
479176,4663717,-20530,0.9,20210620,20422334,L_28224,42.125277779999900,140.748055599999000
-14878,3758358,-21670,0.1,20210621,1091956,L_28225,33.840000000000000,135.438333300000000
411539,4158055,-32370,0.4,20210621,4235882,L_28226,37.565277780000000,139.998333300000000
411575,4156822,-31990,0.4,20210621,4240325,L_28227,37.554166670000000,139.998888899999000
439090,4278479,-32250,0.6,20210621,4493253,L_28228,38.652777780000000,140.300000000000000
391586,4079354,-24210,0.5,20210621,8353063,L_28229,36.853888890000000,139.783888899999000
-10733,3761012,-31210,-0.4,20210621,16403458,L_28230,33.865833330000000,135.481388900000000
-10207,3758787,-35310,-0.3,20210621,16405715,L_28231,33.846111110000000,135.488333299999000
-12211,3758492,-29380,-0.4,20210621,16412665,L_28232,33.842500000000000,135.466944399999000
-3831,3761200,-30450,-0.5,20210621,16415516,L_28233,33.870833330000000,135.555555599999000
-7130,3760323,-30080,-0.5,20210621,16423852,L_28234,33.861388890000000,135.520555599999000
-4446,3759345,-35090,-0.1,20210621,16431038,L_28235,33.853888890000000,135.550000000000000
-7401,3762009,-31710,-0.6,20210621,16434372,L_28236,33.876388890000000,135.516666700000000
-5038,3759872,-35190,0.1,20210621,16441926,L_28237,33.858333330000000,135.543333300000000
-7493,3757404,-37990,0.0,20210621,16464675,L_28238,33.835000000000000,135.518333299999000
-9701,3760028,-36380,-0.2,20210621,16481855,L_28239,33.857500000000000,135.493055599999000
